vessel,begin_date,begin_port_id,end_date,end_port_id
58,2019-08-18,136.0,2019-09-01,160.0
58,2019-09-03,160.0,2019-09-08,19.0
58,2019-09-08,19.0,2019-10-10,51.0
58,2019-10-10,51.0,2019-10-15,51.0
58,2019-10-16,51.0,2019-11-06,19.0
58,2019-11-09,19.0,2019-11-14,138.0
58,2019-11-17,138.0,2019-11-30,136.0
58,2019-12-02,136.0,2019-12-19,175.0
59,2019-01-02,51.0,2019-01-24,19.0
59,2019-02-08,19.0,2019-02-28,51.0
59,2019-03-01,51.0,2019-03-24,19.0
59,2019-03-25,19.0,2019-04-06,97.0
59,2019-04-07,97.0,2019-04-12,19.0
59,2019-04-13,19.0,2019-05-06,51.0
59,2019-05-06,51.0,2019-05-28,19.0
59,2019-05-29,19.0,2019-06-08,160.0
59,2019-06-10,160.0,2019-06-26,31.0
59,2019-07-04,31.0,2019-07-19,97.0
59,2019-07-20,97.0,2019-08-09,140.0
59,2019-08-10,140.0,2019-08-16,31.0
59,2019-08-21,31.0,2019-09-02,105.0
59,2019-09-07,105.0,2019-09-15,160.0
59,2019-09-16,160.0,2019-11-21,19.0
59,2019-11-24,19.0,2019-12-01,160.0
60,2019-01-10,126.0,2019-02-01,57.0
60,2019-02-02,57.0,2019-02-21,126.0
60,2019-02-23,126.0,2019-03-03,84.0
60,2019-03-07,84.0,2019-03-23,114.0
60,2019-03-24,114.0,2019-03-27,101.0
60,2019-04-15,101.0,2019-04-17,114.0
60,2019-04-26,114.0,2019-05-22,10.0
60,2019-05-27,10.0,2019-05-30,19.0
60,2019-05-30,19.0,2019-06-24,115.0
60,2019-06-26,115.0,2019-07-22,104.0
60,2019-07-23,104.0,2019-08-07,65.0
60,2019-08-07,65.0,2019-08-22,104.0
60,2019-08-23,104.0,2019-09-10,18.0
60,2019-09-10,18.0,2019-10-12,55.0
60,2019-10-13,55.0,2019-11-15,34.0
61,2019-01-15,104.0,2019-01-30,76.0
61,2019-01-31,76.0,2019-02-03,13.0
61,2019-02-04,13.0,2019-03-04,91.0
61,2019-03-04,91.0,2019-03-27,83.0
61,2019-03-28,83.0,2019-03-30,138.0
61,2019-04-12,138.0,2019-05-01,37.0
61,2019-05-02,37.0,2019-05-05,84.0
61,2019-05-10,84.0,2019-05-25,10.0
61,2019-05-29,10.0,2019-06-04,19.0
61,2019-06-04,19.0,2019-06-11,134.0
61,2019-06-16,134.0,2019-07-12,149.0
61,2019-07-13,149.0,2019-07-27,177.0
61,2019-07-29,177.0,2019-08-09,38.0
61,2019-08-10,38.0,2019-08-24,104.0
61,2019-08-26,104.0,2019-09-13,13.0
61,2019-09-14,13.0,2019-09-16,7.0
61,2019-09-17,7.0,2019-09-27,99.0
61,2019-10-01,99.0,2019-10-13,111.0
61,2019-10-14,111.0,2019-11-05,19.0
61,2019-11-07,19.0,2019-11-11,138.0
62,2019-01-09,54.0,2019-01-14,80.0
62,2019-01-18,80.0,2019-01-27,154.0
62,2019-01-28,154.0,2019-02-05,54.0
62,2019-02-15,54.0,2019-02-16,54.0
62,2019-02-22,54.0,2019-02-24,92.0
62,2019-02-25,92.0,2019-03-03,156.0
62,2019-03-05,156.0,2019-03-15,7.0
62,2019-03-16,7.0,2019-03-23,54.0
62,2019-03-29,54.0,2019-05-01,160.0
62,2019-05-01,160.0,2019-05-02,138.0
62,2019-05-04,138.0,2019-05-08,19.0
62,2019-05-09,19.0,2019-05-29,34.0
62,2019-05-30,34.0,2019-06-20,84.0
62,2019-06-21,84.0,2019-07-09,159.0
62,2019-07-10,159.0,2019-07-16,136.0
62,2019-07-18,136.0,2019-07-26,159.0
62,2019-07-27,159.0,2019-08-03,136.0
62,2019-08-06,136.0,2019-09-06,159.0
62,2019-09-07,159.0,2019-09-15,102.0
62,2019-09-16,102.0,2019-09-25,159.0
62,2019-09-27,159.0,2019-10-05,153.0
62,2019-10-06,153.0,2019-10-16,159.0
62,2019-10-17,159.0,2019-10-25,102.0
62,2019-10-29,102.0,2019-11-06,159.0
62,2019-11-08,159.0,2019-11-15,102.0
62,2019-11-19,102.0,2019-11-27,24.0
62,2019-11-28,24.0,2019-12-21,18.0
63,2019-01-10,63.0,2019-01-19,104.0
63,2019-01-20,104.0,2019-01-31,149.0
63,2019-02-02,149.0,2019-02-22,156.0
63,2019-02-24,156.0,2019-03-07,13.0
63,2019-03-08,13.0,2019-03-11,7.0
63,2019-03-11,7.0,2019-03-18,115.0
63,2019-03-19,115.0,2019-03-29,99.0
63,2019-03-29,99.0,2019-04-02,115.0
63,2019-04-05,115.0,2019-05-07,97.0
63,2019-05-09,97.0,2019-05-16,20.0
63,2019-05-17,20.0,2019-06-03,138.0
63,2019-06-04,138.0,2019-06-16,120.0
63,2019-06-17,120.0,2019-06-21,19.0
63,2019-06-24,19.0,2019-06-30,138.0
63,2019-07-02,138.0,2019-07-14,170.0
63,2019-07-15,170.0,2019-08-03,160.0
63,2019-08-04,160.0,2019-08-08,19.0
63,2019-08-10,19.0,2019-09-03,11.0
63,2019-09-04,11.0,2019-09-25,19.0
63,2019-09-26,19.0,2019-10-06,160.0
63,2019-10-07,160.0,2019-10-20,16.0
63,2019-10-21,16.0,2019-11-02,97.0
63,2019-11-03,97.0,2019-11-12,36.0
63,2019-11-12,36.0,2019-11-16,16.0
63,2019-11-17,16.0,2019-11-27,97.0
63,2019-11-28,97.0,2019-12-10,15.0
64,2019-05-05,147.0,2019-05-07,71.0
64,2019-05-24,71.0,2019-05-27,71.0
64,2019-07-05,71.0,2019-07-06,34.0
64,2019-07-07,34.0,2019-07-22,32.0
64,2019-07-24,32.0,2019-08-16,152.0
64,2019-08-17,152.0,2019-08-25,100.0
64,2019-08-26,100.0,2019-09-04,30.0
64,2019-09-05,30.0,2019-09-28,19.0
64,2019-09-30,19.0,2019-10-10,175.0
64,2019-10-11,175.0,2019-10-15,19.0
64,2019-10-16,19.0,2019-11-10,30.0
64,2019-11-12,30.0,2019-12-20,7.0
64,2019-12-21,7.0,2019-12-25,70.0
65,2019-01-02,38.0,2019-01-28,19.0
65,2019-01-30,19.0,2019-02-08,138.0
65,2019-02-09,138.0,2019-02-13,19.0
65,2019-02-14,19.0,2019-03-07,11.0
65,2019-03-08,11.0,2019-03-16,115.0
65,2019-04-30,115.0,2019-05-13,156.0
65,2019-05-14,156.0,2019-05-24,22.0
65,2019-05-25,22.0,2019-06-10,104.0
65,2019-06-19,104.0,2019-07-01,88.0
65,2019-07-02,88.0,2019-07-25,19.0
65,2019-07-26,19.0,2019-07-31,138.0
65,2019-08-01,138.0,2019-08-13,20.0
65,2019-08-16,20.0,2019-08-28,160.0
65,2019-08-29,160.0,2019-09-15,144.0
65,2019-09-16,144.0,2019-09-17,95.0
65,2019-09-20,95.0,2019-10-07,138.0
65,2019-10-08,138.0,2019-10-26,19.0
65,2019-10-27,19.0,2019-11-04,134.0
65,2019-11-05,134.0,2019-11-12,19.0
65,2019-11-12,19.0,2019-11-30,160.0
65,2019-12-02,160.0,2019-12-09,19.0
66,2019-06-24,143.0,2019-06-27,152.0
66,2019-07-30,65.0,2019-08-04,152.0
66,2019-08-10,152.0,2019-08-27,115.0
66,2019-08-29,115.0,2019-09-06,99.0
66,2019-09-08,99.0,2019-09-19,51.0
66,2019-09-21,51.0,2019-10-08,104.0
66,2019-10-09,104.0,2019-10-19,65.0
66,2019-10-21,65.0,2019-10-30,32.0
66,2019-10-31,32.0,2019-11-18,58.0
66,2019-11-19,58.0,2019-12-10,19.0
67,2019-01-12,121.0,2019-01-14,115.0
67,2019-01-16,115.0,2019-02-03,70.0
67,2019-02-04,70.0,2019-02-17,32.0
67,2019-02-22,32.0,2019-02-27,115.0
67,2019-03-06,115.0,2019-03-19,104.0
67,2019-03-22,104.0,2019-04-03,13.0
67,2019-04-06,13.0,2019-04-18,104.0
67,2019-04-21,104.0,2019-05-03,13.0
67,2019-05-06,13.0,2019-05-15,99.0
67,2019-05-17,99.0,2019-05-22,115.0
67,2019-05-25,115.0,2019-05-30,99.0
67,2019-06-10,99.0,2019-06-24,40.0
67,2019-06-25,40.0,2019-07-06,99.0
67,2019-07-08,99.0,2019-07-15,154.0
67,2019-07-16,154.0,2019-07-24,32.0
67,2019-07-28,32.0,2019-08-03,115.0
67,2019-08-07,115.0,2019-08-12,32.0
67,2019-08-14,32.0,2019-08-18,115.0
67,2019-08-24,115.0,2019-08-30,32.0
67,2019-08-31,32.0,2019-09-05,115.0
67,2019-09-11,115.0,2019-09-18,99.0
67,2019-09-23,99.0,2019-09-30,115.0
67,2019-10-06,115.0,2019-10-18,104.0
67,2019-10-23,104.0,2019-11-07,149.0
67,2019-11-09,149.0,2019-11-19,99.0
67,2019-11-22,32.0,2019-12-02,34.0
67,2019-12-03,34.0,2019-12-05,70.0
67,2019-12-08,70.0,2019-12-21,104.0
68,2019-01-08,104.0,2019-01-21,168.0
68,2019-01-23,168.0,2019-02-08,104.0
68,2019-02-10,104.0,2019-02-27,149.0
68,2019-03-01,149.0,2019-03-13,104.0
68,2019-03-15,104.0,2019-03-29,90.0
68,2019-04-01,90.0,2019-04-02,54.0
68,2019-04-03,54.0,2019-04-17,104.0
68,2019-04-20,104.0,2019-05-03,168.0
68,2019-05-11,168.0,2019-05-25,104.0
68,2019-05-26,104.0,2019-06-10,90.0
68,2019-06-14,90.0,2019-06-16,54.0
68,2019-06-17,54.0,2019-06-19,90.0
68,2019-06-26,90.0,2019-07-11,104.0
68,2019-07-12,104.0,2019-07-24,54.0
68,2019-07-25,54.0,2019-08-07,104.0
68,2019-08-08,104.0,2019-08-22,54.0
68,2019-08-22,54.0,2019-09-05,104.0
68,2019-09-06,104.0,2019-09-17,90.0
68,2019-09-21,90.0,2019-09-22,54.0
68,2019-09-23,54.0,2019-09-26,90.0
68,2019-10-03,90.0,2019-10-16,104.0
68,2019-10-17,104.0,2019-10-29,54.0
68,2019-10-30,54.0,2019-11-01,90.0
68,2019-11-03,90.0,2019-11-08,34.0
68,2019-11-10,34.0,2019-11-24,104.0
69,2019-01-06,14.0,2019-01-20,104.0
69,2019-01-21,104.0,2019-01-31,14.0
69,2019-02-01,14.0,2019-02-13,104.0
69,2019-02-14,104.0,2019-02-25,149.0
69,2019-02-27,149.0,2019-03-10,104.0
69,2019-03-12,104.0,2019-03-24,14.0
69,2019-03-26,14.0,2019-04-07,104.0
69,2019-04-11,104.0,2019-04-23,149.0
69,2019-04-25,149.0,2019-05-05,104.0
69,2019-05-07,104.0,2019-05-17,14.0
69,2019-05-18,14.0,2019-05-28,104.0
69,2019-05-29,104.0,2019-06-09,14.0
69,2019-06-10,14.0,2019-06-21,104.0
69,2019-06-22,104.0,2019-07-03,13.0
69,2019-07-04,13.0,2019-07-15,104.0
69,2019-07-17,104.0,2019-07-28,88.0
69,2019-07-29,88.0,2019-08-09,104.0
69,2019-08-11,104.0,2019-08-22,14.0
69,2019-08-23,14.0,2019-08-26,34.0
69,2019-08-26,34.0,2019-09-06,104.0
69,2019-09-08,104.0,2019-09-17,14.0
69,2019-09-18,14.0,2019-09-30,104.0
69,2019-10-01,104.0,2019-10-11,14.0
69,2019-10-12,14.0,2019-10-23,104.0
69,2019-10-25,104.0,2019-11-04,14.0
69,2019-11-04,14.0,2019-11-06,34.0
69,2019-11-06,34.0,2019-11-18,104.0
69,2019-11-19,104.0,2019-11-30,88.0
69,2019-12-01,88.0,2019-12-12,104.0
70,2019-01-11,104.0,2019-01-22,149.0
70,2019-01-24,149.0,2019-02-07,104.0
70,2019-02-08,104.0,2019-02-19,14.0
70,2019-02-20,14.0,2019-03-04,104.0
70,2019-03-05,104.0,2019-03-16,149.0
70,2019-03-18,149.0,2019-04-02,104.0
70,2019-04-03,104.0,2019-04-15,149.0
70,2019-04-17,149.0,2019-04-28,104.0
70,2019-04-28,104.0,2019-05-11,149.0
70,2019-05-13,149.0,2019-05-22,54.0
70,2019-06-19,115.0,2019-06-29,104.0
70,2019-07-01,104.0,2019-07-11,14.0
70,2019-07-13,14.0,2019-07-22,104.0
70,2019-07-23,104.0,2019-08-03,14.0
70,2019-08-04,14.0,2019-08-16,104.0
70,2019-08-17,104.0,2019-08-29,149.0
70,2019-08-30,149.0,2019-09-13,104.0
70,2019-09-14,104.0,2019-09-25,14.0
70,2019-09-26,14.0,2019-09-27,34.0
70,2019-09-27,34.0,2019-10-08,104.0
70,2019-10-09,104.0,2019-10-20,149.0
70,2019-10-21,149.0,2019-11-02,104.0
70,2019-11-04,104.0,2019-11-14,14.0
70,2019-11-15,14.0,2019-11-26,104.0
70,2019-11-27,104.0,2019-12-11,149.0
71,2019-02-02,72.0,2019-02-07,34.0
71,2019-02-19,34.0,2019-02-22,72.0
71,2019-04-21,72.0,2019-04-22,72.0
71,2019-05-17,72.0,2019-05-28,104.0
71,2019-06-11,104.0,2019-06-23,13.0
71,2019-06-26,13.0,2019-07-08,32.0
71,2019-07-09,32.0,2019-07-14,19.0
71,2019-07-14,19.0,2019-07-16,19.0
71,2019-07-16,19.0,2019-07-18,58.0
71,2019-07-19,58.0,2019-07-31,104.0
71,2019-08-01,104.0,2019-08-20,13.0
71,2019-08-22,13.0,2019-09-01,104.0
71,2019-09-02,104.0,2019-09-18,34.0
71,2019-09-19,34.0,2019-09-20,19.0
71,2019-09-20,19.0,2019-09-23,19.0
71,2019-09-25,19.0,2019-09-29,19.0
71,2019-09-29,19.0,2019-10-01,19.0
71,2019-10-01,19.0,2019-10-05,32.0
71,2019-10-06,32.0,2019-10-07,19.0
71,2019-10-07,19.0,2019-10-08,19.0
71,2019-10-08,19.0,2019-10-10,19.0
71,2019-10-10,19.0,2019-10-12,19.0
71,2019-10-12,19.0,2019-10-16,70.0
71,2019-10-23,70.0,2019-10-26,19.0
71,2019-10-26,19.0,2019-11-03,104.0
71,2019-11-04,104.0,2019-11-07,19.0
71,2019-11-07,19.0,2019-11-17,19.0
71,2019-11-17,19.0,2019-11-19,70.0
71,2019-11-22,70.0,2019-12-13,104.0
71,2019-12-14,104.0,2019-12-24,76.0
72,2019-01-08,104.0,2019-01-18,14.0
72,2019-01-19,14.0,2019-02-04,104.0
72,2019-02-05,104.0,2019-02-16,14.0
72,2019-02-17,14.0,2019-03-01,104.0
72,2019-03-02,104.0,2019-03-12,14.0
72,2019-03-13,14.0,2019-03-22,104.0
72,2019-03-24,104.0,2019-04-03,149.0
72,2019-04-06,149.0,2019-04-08,34.0
72,2019-04-08,34.0,2019-04-20,104.0
72,2019-04-21,104.0,2019-05-01,149.0
72,2019-05-03,149.0,2019-05-15,104.0
72,2019-05-17,104.0,2019-05-28,14.0
72,2019-05-29,14.0,2019-06-07,104.0
72,2019-06-09,104.0,2019-06-19,88.0
72,2019-06-20,88.0,2019-07-06,104.0
72,2019-07-07,104.0,2019-07-20,149.0
72,2019-07-21,149.0,2019-08-01,104.0
72,2019-08-02,104.0,2019-08-12,34.0
72,2019-08-13,34.0,2019-08-14,14.0
72,2019-08-15,14.0,2019-08-24,104.0
72,2019-08-26,104.0,2019-09-05,14.0
72,2019-09-06,14.0,2019-09-19,104.0
72,2019-09-20,104.0,2019-09-30,14.0
72,2019-10-02,14.0,2019-10-14,104.0
72,2019-10-15,104.0,2019-10-26,14.0
72,2019-10-26,14.0,2019-10-28,34.0
72,2019-10-29,34.0,2019-11-08,104.0
72,2019-11-09,104.0,2019-11-22,149.0
72,2019-11-24,149.0,2019-12-05,104.0
72,2019-12-06,104.0,2019-12-17,14.0
73,2019-01-19,19.0,2019-02-24,139.0
73,2019-02-25,139.0,2019-03-10,100.0
73,2019-03-11,100.0,2019-03-23,76.0
73,2019-03-24,76.0,2019-04-01,156.0
73,2019-04-03,156.0,2019-04-14,14.0
73,2019-04-15,14.0,2019-04-20,154.0
73,2019-04-21,154.0,2019-05-03,156.0
73,2019-05-05,156.0,2019-05-15,7.0
73,2019-05-15,7.0,2019-05-16,154.0
73,2019-05-17,154.0,2019-05-26,32.0
73,2019-06-20,32.0,2019-06-21,99.0
73,2019-07-19,99.0,2019-07-25,115.0
73,2019-08-02,115.0,2019-08-09,92.0
73,2019-08-12,92.0,2019-08-22,13.0
73,2019-08-24,13.0,2019-09-03,100.0
73,2019-09-07,100.0,2019-09-29,104.0
73,2019-10-05,104.0,2019-11-05,19.0
73,2019-11-06,19.0,2019-11-10,138.0
73,2019-11-12,138.0,2019-11-26,27.0
73,2019-11-27,27.0,2019-12-14,138.0
73,2019-12-18,138.0,2019-12-31,15.0
74,2019-01-17,138.0,2019-01-23,19.0
74,2019-01-26,19.0,2019-02-10,55.0
74,2019-02-16,55.0,2019-03-27,99.0
74,2019-04-06,32.0,2019-04-17,98.0
74,2019-04-19,98.0,2019-05-05,100.0
74,2019-05-27,100.0,2019-05-30,32.0
74,2019-06-04,32.0,2019-06-12,100.0
74,2019-06-16,100.0,2019-06-21,115.0
74,2019-06-22,115.0,2019-08-04,104.0
74,2019-08-05,104.0,2019-08-15,13.0
74,2019-08-19,13.0,2019-08-31,99.0
74,2019-09-03,99.0,2019-09-13,22.0
74,2019-09-14,22.0,2019-09-27,104.0
74,2019-09-29,104.0,2019-10-19,13.0
74,2019-10-23,13.0,2019-11-18,55.0
74,2019-11-20,55.0,2019-12-16,40.0
74,2019-12-16,40.0,2019-12-26,177.0
75,2019-08-06,105.0,2019-08-26,72.0
75,2019-08-28,72.0,2019-09-09,54.0
75,2019-09-25,54.0,2019-11-01,104.0
75,2019-11-07,104.0,2019-11-20,149.0
75,2019-11-22,149.0,2019-12-06,104.0
75,2019-12-08,104.0,2019-12-18,149.0
76,2019-01-11,13.0,2019-01-25,104.0
76,2019-01-27,104.0,2019-02-07,115.0
76,2019-02-09,115.0,2019-02-20,73.0
76,2019-02-21,73.0,2019-03-03,98.0
76,2019-03-06,98.0,2019-03-12,92.0
76,2019-03-13,92.0,2019-03-18,7.0
76,2019-03-19,7.0,2019-03-28,32.0
76,2019-03-29,32.0,2019-04-11,76.0
76,2019-04-12,76.0,2019-04-23,104.0
76,2019-04-24,104.0,2019-05-05,76.0
76,2019-05-06,76.0,2019-05-16,104.0
76,2019-05-18,104.0,2019-05-30,149.0
76,2019-05-31,149.0,2019-06-19,139.0
76,2019-06-21,139.0,2019-07-06,59.0
76,2019-07-07,59.0,2019-07-21,139.0
76,2019-07-23,139.0,2019-08-07,59.0
76,2019-08-08,59.0,2019-08-25,139.0
76,2019-08-27,139.0,2019-09-08,54.0
76,2019-09-23,54.0,2019-09-24,115.0
76,2019-11-04,115.0,2019-11-20,100.0
76,2019-11-25,100.0,2019-12-06,139.0
77,2019-01-02,104.0,2019-01-12,14.0
77,2019-01-14,14.0,2019-01-25,104.0
77,2019-01-27,104.0,2019-02-09,149.0
77,2019-02-11,149.0,2019-02-24,104.0
77,2019-02-25,104.0,2019-03-07,14.0
77,2019-03-08,14.0,2019-03-19,104.0
77,2019-03-20,104.0,2019-03-30,14.0
77,2019-04-01,14.0,2019-04-13,104.0
77,2019-04-15,104.0,2019-04-27,14.0
77,2019-04-28,14.0,2019-05-09,104.0
77,2019-05-11,104.0,2019-05-21,14.0
77,2019-05-21,14.0,2019-06-04,104.0
77,2019-06-05,104.0,2019-06-15,14.0
77,2019-06-16,14.0,2019-06-27,104.0
77,2019-06-29,104.0,2019-07-10,149.0
77,2019-07-12,149.0,2019-07-25,104.0
77,2019-07-26,104.0,2019-08-07,149.0
77,2019-08-08,149.0,2019-08-21,104.0
77,2019-08-22,104.0,2019-09-02,14.0
77,2019-09-02,14.0,2019-09-16,104.0
77,2019-09-17,104.0,2019-09-28,149.0
77,2019-09-29,149.0,2019-10-11,104.0
77,2019-10-12,104.0,2019-10-22,149.0
77,2019-10-24,149.0,2019-10-26,34.0
77,2019-10-27,34.0,2019-11-06,104.0
77,2019-11-07,104.0,2019-11-18,14.0
77,2019-11-19,14.0,2019-12-01,104.0
77,2019-12-03,104.0,2019-12-13,14.0
78,2019-01-20,70.0,2019-01-31,104.0
78,2019-02-02,104.0,2019-04-06,34.0
78,2019-04-08,34.0,2019-04-10,152.0
78,2019-04-13,152.0,2019-06-22,154.0
78,2019-06-23,154.0,2019-06-27,115.0
78,2019-07-01,115.0,2019-07-16,104.0
78,2019-07-19,104.0,2019-07-31,13.0
78,2019-08-01,13.0,2019-08-12,104.0
78,2019-08-14,104.0,2019-08-31,76.0
78,2019-09-03,76.0,2019-09-16,32.0
78,2019-09-17,32.0,2019-09-27,76.0
78,2019-09-29,76.0,2019-10-15,73.0
78,2019-10-16,73.0,2019-10-27,58.0
79,2019-01-03,104.0,2019-01-15,13.0
79,2019-01-16,13.0,2019-01-27,104.0
79,2019-01-29,104.0,2019-02-11,152.0
79,2019-02-12,152.0,2019-02-28,104.0
79,2019-03-03,104.0,2019-03-15,13.0
79,2019-03-18,13.0,2019-03-23,115.0
79,2019-03-24,115.0,2019-03-30,32.0
79,2019-03-31,32.0,2019-04-10,98.0
79,2019-04-12,98.0,2019-04-25,99.0
79,2019-04-30,99.0,2019-05-11,51.0
79,2019-05-12,51.0,2019-05-24,104.0
79,2019-06-01,104.0,2019-06-11,13.0
79,2019-06-13,13.0,2019-06-25,104.0
79,2019-06-26,104.0,2019-07-07,115.0
79,2019-07-10,115.0,2019-07-16,99.0
79,2019-07-17,99.0,2019-08-04,149.0
79,2019-08-07,149.0,2019-08-19,104.0
79,2019-08-21,104.0,2019-09-08,13.0
79,2019-09-10,13.0,2019-09-18,100.0
79,2019-10-09,100.0,2019-10-11,177.0
79,2019-10-13,177.0,2019-10-23,152.0
79,2019-10-25,152.0,2019-11-01,115.0
79,2019-11-02,115.0,2019-11-08,100.0
79,2019-11-13,100.0,2019-11-17,177.0
79,2019-11-18,177.0,2019-11-25,115.0
79,2019-11-28,115.0,2019-12-05,58.0
81,2019-01-05,10.0,2019-01-14,93.0
81,2019-01-15,93.0,2019-01-26,138.0
81,2019-01-29,138.0,2019-02-04,83.0
81,2019-02-05,83.0,2019-02-09,138.0
81,2019-02-14,138.0,2019-02-17,19.0
81,2019-02-19,19.0,2019-03-15,115.0
81,2019-03-16,115.0,2019-03-26,32.0
81,2019-03-27,32.0,2019-04-01,115.0
81,2019-04-04,115.0,2019-04-13,32.0
81,2019-04-15,32.0,2019-04-19,115.0
81,2019-04-22,115.0,2019-05-04,104.0
81,2019-05-05,104.0,2019-05-20,149.0
81,2019-05-21,149.0,2019-06-04,104.0
81,2019-06-08,104.0,2019-06-19,149.0
81,2019-06-21,149.0,2019-07-05,104.0
81,2019-07-06,104.0,2019-07-18,149.0
81,2019-07-19,149.0,2019-07-31,177.0
81,2019-08-11,177.0,2019-08-28,58.0
81,2019-08-29,58.0,2019-08-30,34.0
81,2019-08-30,34.0,2019-09-13,99.0
81,2019-09-13,99.0,2019-09-14,32.0
81,2019-09-16,32.0,2019-09-20,115.0
81,2019-09-23,115.0,2019-10-06,104.0
81,2019-10-12,104.0,2019-10-24,149.0
81,2019-10-26,149.0,2019-11-16,19.0
81,2019-11-18,19.0,2019-11-21,10.0
81,2019-11-23,10.0,2019-11-24,105.0
82,2019-01-08,99.0,2019-01-19,38.0
82,2019-01-20,38.0,2019-02-13,99.0
82,2019-02-14,99.0,2019-02-25,70.0
82,2019-02-26,70.0,2019-03-23,19.0
82,2019-03-24,19.0,2019-03-28,138.0
82,2019-03-30,138.0,2019-04-04,19.0
82,2019-04-05,19.0,2019-04-12,122.0
82,2019-04-13,122.0,2019-04-20,19.0
82,2019-04-21,19.0,2019-04-26,138.0
82,2019-05-05,138.0,2019-05-22,56.0
82,2019-05-24,56.0,2019-05-26,37.0
82,2019-06-06,37.0,2019-06-08,24.0
82,2019-06-10,24.0,2019-07-03,138.0
82,2019-07-04,138.0,2019-07-21,37.0
82,2019-07-25,37.0,2019-08-03,80.0
82,2019-08-07,80.0,2019-08-11,115.0
82,2019-08-18,115.0,2019-08-24,99.0
82,2019-08-26,99.0,2019-09-03,154.0
82,2019-09-05,154.0,2019-09-18,104.0
82,2019-09-23,104.0,2019-10-11,154.0
82,2019-10-13,154.0,2019-10-21,99.0
82,2019-10-25,99.0,2019-11-05,40.0
82,2019-11-07,40.0,2019-11-26,19.0
82,2019-11-27,19.0,2019-12-02,138.0
83,2019-01-06,30.0,2019-01-16,100.0
83,2019-01-18,100.0,2019-01-29,51.0
83,2019-01-30,51.0,2019-02-18,100.0
83,2019-02-20,100.0,2019-02-28,65.0
83,2019-03-01,65.0,2019-03-14,156.0
83,2019-03-16,156.0,2019-03-29,51.0
83,2019-03-31,51.0,2019-04-16,73.0
83,2019-04-18,73.0,2019-04-27,30.0
83,2019-04-29,30.0,2019-05-07,90.0
83,2019-05-10,90.0,2019-06-03,22.0
83,2019-06-04,22.0,2019-06-18,73.0
83,2019-06-19,73.0,2019-07-04,22.0
83,2019-07-05,22.0,2019-07-16,104.0
83,2019-07-17,104.0,2019-08-03,13.0
83,2019-08-05,13.0,2019-08-15,104.0
83,2019-08-17,104.0,2019-09-11,13.0
83,2019-09-12,13.0,2019-09-24,104.0
83,2019-09-26,104.0,2019-10-06,149.0
83,2019-10-08,149.0,2019-10-26,104.0
83,2019-10-27,104.0,2019-11-19,13.0
84,2019-01-16,111.0,2019-01-29,100.0
84,2019-03-05,100.0,2019-03-14,143.0
84,2019-03-15,143.0,2019-04-07,90.0
84,2019-04-08,90.0,2019-04-13,13.0
84,2019-04-15,13.0,2019-04-20,90.0
84,2019-04-25,90.0,2019-04-29,7.0
84,2019-04-29,7.0,2019-05-03,90.0
84,2019-05-12,90.0,2019-05-19,13.0
84,2019-05-20,13.0,2019-05-24,90.0
84,2019-05-25,90.0,2019-05-29,7.0
84,2019-05-29,7.0,2019-06-03,90.0
84,2019-06-04,90.0,2019-06-14,7.0
84,2019-06-14,7.0,2019-06-24,104.0
84,2019-06-25,104.0,2019-07-10,54.0
84,2019-07-11,54.0,2019-07-13,90.0
84,2019-07-29,90.0,2019-07-31,54.0
84,2019-08-02,54.0,2019-08-11,100.0
84,2019-08-12,100.0,2019-08-22,143.0
84,2019-08-23,143.0,2019-09-03,104.0
84,2019-09-04,104.0,2019-09-16,88.0
84,2019-09-17,88.0,2019-09-21,115.0
84,2019-09-24,115.0,2019-09-30,100.0
84,2019-10-02,100.0,2019-10-14,40.0
84,2019-10-15,40.0,2019-10-27,100.0
84,2019-10-29,100.0,2019-11-14,154.0
84,2019-11-16,154.0,2019-11-26,100.0
85,2019-05-31,62.0,2019-06-01,72.0
85,2019-09-04,72.0,2019-09-15,104.0
85,2019-09-17,104.0,2019-09-29,76.0
85,2019-10-01,76.0,2019-10-16,104.0
85,2019-10-18,104.0,2019-10-29,13.0
85,2019-11-02,13.0,2019-11-12,104.0
85,2019-11-13,104.0,2019-11-24,13.0
85,2019-12-03,13.0,2019-12-23,19.0
85,2019-12-24,19.0,2019-12-29,138.0
86,2019-01-02,7.0,2019-01-11,104.0
86,2019-01-12,104.0,2019-01-25,13.0
86,2019-01-27,13.0,2019-02-08,90.0
86,2019-04-25,90.0,2019-05-01,60.0
86,2019-05-03,60.0,2019-05-09,90.0
86,2019-05-16,90.0,2019-05-20,76.0
86,2019-05-21,76.0,2019-05-31,92.0
86,2019-06-01,92.0,2019-06-13,30.0
86,2019-06-14,30.0,2019-06-23,154.0
86,2019-07-24,154.0,2019-07-31,115.0
86,2019-08-01,115.0,2019-08-05,90.0
86,2019-08-18,90.0,2019-08-25,60.0
86,2019-08-28,60.0,2019-09-03,90.0
86,2019-09-04,90.0,2019-09-10,152.0
86,2019-09-10,152.0,2019-09-16,90.0
86,2019-09-20,90.0,2019-09-24,7.0
86,2019-09-24,7.0,2019-10-05,104.0
86,2019-10-06,104.0,2019-10-19,13.0
86,2019-10-20,13.0,2019-10-25,90.0
86,2019-11-09,90.0,2019-11-16,70.0
86,2019-11-20,70.0,2019-11-28,90.0
